sector,bedRoom,bathroom,balcony,agePossession,property_type,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
46.0,3,2,4.0,3.0,0.0,1376.0,0,0,0,1.0,0.0,1.5
91.0,3,3,3.0,3.0,0.0,1265.0,0,0,2,2.0,0.0,1.28
13.0,3,3,2.0,0.0,0.0,2576.0,1,0,2,2.0,2.0,2.2
6.0,3,3,4.0,1.0,0.0,1700.0,0,0,0,0.0,0.0,1.9
52.0,4,4,4.0,0.0,1.0,540.0,1,0,1,2.0,2.0,2.45
105.0,4,4,3.0,3.0,0.0,2861.0,0,0,0,0.0,2.0,1.25
8.0,2,2,2.0,4.0,0.0,1403.0,0,0,0,1.0,2.0,1.5
8.0,3,4,4.0,3.0,0.0,2018.0,1,0,2,2.0,2.0,1.16
100.0,3,4,3.0,3.0,0.0,1339.0,0,0,0,1.0,1.0,1.25
32.0,2,9,3.0,3.0,1.0,1961.0,0,1,2,2.0,2.0,7.6
2.0,3,4,0.0,1.0,0.0,2480.0,0,0,0,1.0,2.0,1.0
82.0,2,2,3.0,3.0,0.0,1222.0,0,0,0,1.0,1.0,1.23
113.0,2,2,4.0,1.0,0.0,1129.0,0,0,2,2.0,2.0,0.95
47.0,3,3,2.0,3.0,1.0,1440.0,0,0,0,1.0,1.0,3.5
80.0,3,3,3.0,3.0,0.0,1640.0,0,0,0,1.0,0.0,2.06
83.0,3,3,2.0,3.0,0.0,1300.0,0,0,0,1.0,1.0,1.25
85.0,4,5,4.0,3.0,0.0,2376.0,1,0,2,0.0,0.0,3.19
55.0,3,3,3.0,2.0,0.0,1906.0,0,0,2,2.0,1.0,1.65
52.0,4,4,4.0,2.0,0.0,2556.0,1,0,2,0.0,0.0,6.0
57.0,3,3,2.0,2.0,0.0,2444.0,0,0,2,2.0,1.0,1.72
79.0,2,2,3.0,4.0,0.0,1127.0,0,0,0,2.0,2.0,0.92
77.0,5,3,2.0,1.0,1.0,200.0,0,0,0,1.0,1.0,1.5
70.0,2,2,2.0,3.0,0.0,1350.0,0,0,2,0.0,1.0,2.12
87.0,2,2,4.0,3.0,0.0,1200.0,0,0,0,2.0,0.0,1.54
56.0,3,3,4.0,2.0,0.0,1895.0,0,0,2,1.0,2.0,1.6
19.0,3,4,4.0,3.0,0.0,2217.0,1,0,2,1.0,2.0,2.7
75.0,3,3,3.0,4.0,0.0,1666.67,0,0,0,2.0,0.0,3.0
80.0,3,2,3.0,3.0,0.0,1473.0,0,0,0,2.0,2.0,0.9
95.0,2,2,2.0,3.0,0.0,1176.0,0,0,2,2.0,0.0,0.81
88.0,3,4,3.0,4.0,0.0,2937.0,0,0,0,1.0,2.0,3.5
59.0,3,3,3.0,0.0,0.0,2400.0,1,0,0,2.0,2.0,2.75
75.0,3,3,3.0,1.0,0.0,1969.23,0,0,0,1.0,0.0,2.79
55.0,3,9,4.0,3.0,1.0,1935.0,0,1,2,2.0,2.0,5.15
56.0,3,3,0.0,3.0,0.0,1923.0,1,0,0,2.0,0.0,2.0
107.0,3,3,1.0,3.0,0.0,711.0,0,0,0,1.0,1.0,0.42
109.0,3,3,1.0,3.0,0.0,2000.0,0,0,0,2.0,0.0,0.9
55.0,3,3,4.0,0.0,0.0,1888.0,1,0,2,2.0,2.0,2.4
85.0,3,3,3.0,0.0,0.0,1787.0,1,0,2,1.0,2.0,1.9
13.0,3,3,4.0,3.0,0.0,2000.0,0,0,0,0.0,2.0,1.8
79.0,2,2,2.0,1.0,0.0,1311.0,0,0,0,2.0,0.0,1.0
76.0,3,4,3.0,3.0,0.0,2200.0,0,0,0,1.0,1.0,3.9
19.0,3,3,3.0,1.0,0.0,2599.0,1,0,0,0.0,2.0,2.78
91.0,3,4,4.0,3.0,0.0,2047.0,1,0,0,0.0,2.0,1.93
109.0,2,2,2.0,1.0,0.0,1256.0,0,0,0,2.0,0.0,0.55
80.0,4,4,2.0,3.0,0.0,1389.0,0,0,0,0.0,1.0,1.92
75.0,2,2,3.0,4.0,0.0,1141.0,0,0,0,2.0,2.0,1.9
6.0,3,3,4.0,3.0,0.0,2099.0,0,1,0,1.0,2.0,1.9
109.0,2,2,2.0,3.0,0.0,974.0,0,0,0,1.0,0.0,0.6
100.0,2,2,1.0,3.0,0.0,668.0,0,0,0,2.0,2.0,0.41
35.0,3,3,2.0,2.0,0.0,1700.0,1,0,0,0.0,0.0,2.26
6.0,2,2,3.0,0.0,0.0,1368.0,0,0,0,1.0,0.0,1.6
113.0,2,2,3.0,1.0,0.0,676.0,0,0,0,1.0,2.0,0.54
96.0,3,3,4.0,3.0,0.0,1545.0,1,0,1,0.0,2.0,1.8
49.0,2,2,2.0,0.0,1.0,61.0,0,0,0,1.0,1.0,0.61
46.0,3,3,4.0,3.0,0.0,1639.0,0,0,0,2.0,0.0,1.55
42.0,3,2,2.0,1.0,0.0,850.0,0,0,0,1.0,1.0,0.82
94.0,1,1,2.0,3.0,0.0,444.0,0,0,0,1.0,2.0,0.38
108.0,2,2,0.0,3.0,0.0,597.0,0,0,0,1.0,2.0,0.85
59.0,4,4,2.0,2.0,1.0,3400.0,1,0,0,2.0,2.0,7.0
107.0,3,3,2.0,3.0,0.0,1738.0,0,0,0,2.0,2.0,1.42
113.0,2,2,2.0,1.0,0.0,916.0,0,0,0,2.0,2.0,0.68
94.0,2,2,3.0,1.0,0.0,1231.0,0,0,0,2.0,2.0,0.9
1.0,3,3,3.0,2.0,0.0,1778.0,0,0,0,1.0,0.0,0.95
94.0,3,4,4.0,3.0,0.0,2280.0,1,0,2,1.0,2.0,2.3
84.0,3,4,3.0,0.0,0.0,1631.0,1,0,0,1.0,2.0,1.1
109.0,3,3,2.0,3.0,0.0,1800.0,0,0,0,1.0,2.0,0.72
81.0,4,2,2.0,2.0,1.0,1575.0,0,0,0,1.0,1.0,1.75
62.0,4,5,4.0,3.0,0.0,3000.0,1,0,2,0.0,2.0,6.5
62.0,4,4,3.0,4.0,0.0,2477.0,0,0,0,1.0,0.0,7.4
89.0,3,3,3.0,1.0,0.0,1810.0,1,0,2,1.0,0.0,2.25
97.0,3,2,1.0,3.0,0.0,1654.0,1,1,1,0.0,2.0,1.25
31.0,8,10,4.0,2.0,1.0,3915.0,0,0,0,1.0,1.0,10.0
105.0,4,5,2.0,1.0,0.0,2248.0,1,0,0,2.0,2.0,1.27
95.0,4,5,4.0,3.0,0.0,2535.0,0,0,0,2.0,1.0,1.75
43.0,3,3,2.0,1.0,0.0,2297.0,0,0,0,1.0,0.0,3.65
57.0,3,3,3.0,2.0,0.0,1633.0,0,0,2,2.0,1.0,1.95
105.0,4,4,4.0,3.0,0.0,3030.0,1,0,2,2.0,2.0,1.99
97.0,3,4,0.0,3.0,0.0,1900.0,0,0,0,2.0,2.0,1.8
33.0,5,5,4.0,2.0,1.0,1350.0,0,0,0,1.0,1.0,4.5
96.0,4,4,4.0,3.0,0.0,2273.12,0,0,0,1.0,1.0,2.6
8.0,4,4,4.0,3.0,0.0,2303.0,1,0,0,1.0,2.0,2.55
91.0,3,3,3.0,3.0,0.0,1321.0,0,0,2,2.0,2.0,1.2
106.0,4,4,4.0,0.0,0.0,2604.0,1,0,0,2.0,2.0,1.8
59.0,3,3,4.0,0.0,0.0,2600.0,1,0,2,0.0,2.0,2.97
79.0,2,2,2.0,1.0,0.0,1200.0,0,0,0,1.0,0.0,0.93
59.0,5,4,3.0,0.0,1.0,2160.0,0,1,2,2.0,1.0,7.1
75.0,3,3,3.0,3.0,0.0,1650.06,1,0,0,1.0,2.0,2.55
109.0,2,2,4.0,1.0,0.0,1095.0,0,0,0,2.0,0.0,0.82
6.0,2,2,1.0,3.0,0.0,568.0,0,0,1,2.0,0.0,0.45
109.0,2,2,2.0,3.0,0.0,716.0,0,0,0,2.0,2.0,0.38
29.0,4,6,4.0,1.0,0.0,2778.0,1,0,1,1.0,2.0,4.8
105.0,2,2,3.0,3.0,0.0,1222.0,0,0,0,0.0,2.0,0.65
19.0,2,2,2.0,1.0,0.0,1155.0,0,0,0,2.0,0.0,1.5
13.0,4,4,4.0,3.0,1.0,5400.0,1,0,0,2.0,2.0,5.7
8.0,4,4,4.0,1.0,0.0,2851.0,1,0,0,1.0,0.0,2.5
104.0,4,3,1.0,2.0,1.0,200.0,0,0,0,1.0,1.0,1.1
75.0,4,4,0.0,3.0,0.0,2194.0,0,1,0,2.0,1.0,2.9
6.0,3,3,3.0,3.0,0.0,1676.0,0,0,0,2.0,2.0,1.95
107.0,2,2,1.0,3.0,0.0,657.0,0,0,2,1.0,2.0,0.42
99.0,4,4,3.0,3.0,0.0,2600.0,0,0,0,1.0,1.0,2.13
101.0,4,4,3.0,1.0,0.0,1745.0,1,0,0,2.0,1.0,2.1
105.0,2,2,3.0,1.0,0.0,1224.0,0,0,0,2.0,2.0,0.7
93.0,3,3,3.0,0.0,0.0,2047.0,1,0,0,2.0,2.0,1.6
7.0,3,3,4.0,3.0,0.0,1670.0,0,0,0,1.0,2.0,1.69
33.0,4,4,3.0,0.0,1.0,1800.0,1,0,0,2.0,1.0,5.5
77.0,3,3,4.0,3.0,0.0,2029.0,1,0,2,0.0,0.0,3.05
36.0,2,2,2.0,2.0,0.0,900.0,0,0,0,2.0,1.0,0.58
97.0,2,2,2.0,0.0,0.0,1195.0,0,1,0,1.0,2.0,0.8
113.0,2,2,2.0,1.0,0.0,591.0,0,0,0,1.0,2.0,0.5
113.0,3,2,4.0,3.0,0.0,1210.723472,0,0,0,1.0,1.0,0.95
87.0,3,3,3.0,1.0,0.0,1826.0,0,0,2,1.0,0.0,2.2
94.0,3,4,4.0,1.0,0.0,2407.0,1,0,2,0.0,2.0,2.4
97.0,2,2,2.0,3.0,0.0,990.0,0,0,2,0.0,1.0,0.6
110.0,2,2,2.0,3.0,0.0,784.0,0,1,0,1.0,0.0,0.72
94.0,2,2,2.0,3.0,0.0,1150.0,0,0,2,0.0,0.0,0.95
46.0,2,2,2.0,3.0,0.0,1276.0,0,0,0,2.0,1.0,1.17
11.0,2,2,4.0,1.0,0.0,1236.0,0,0,0,2.0,0.0,0.8
10.0,4,5,4.0,3.0,0.0,1535.0,1,0,0,1.0,2.0,1.34
83.0,3,3,4.0,1.0,0.0,1900.0,1,0,0,2.0,2.0,1.66
27.0,3,4,4.0,0.0,0.0,1738.0,1,0,0,2.0,2.0,1.5
19.0,3,3,4.0,1.0,0.0,1980.0,1,0,0,2.0,2.0,2.48
83.0,4,5,4.0,3.0,1.0,2610.0,1,1,2,2.0,2.0,5.4
82.0,2,2,3.0,3.0,0.0,1222.0,0,0,0,1.0,2.0,1.15
52.0,3,4,2.0,4.0,0.0,2124.75,0,0,0,1.0,2.0,4.2
85.0,4,5,4.0,3.0,0.0,2625.0,1,0,0,1.0,0.0,3.5
17.0,4,5,4.0,3.0,0.0,2700.0,1,0,2,1.0,2.0,3.5
81.0,3,3,2.0,2.0,1.0,2250.0,0,0,0,1.0,1.0,3.1
76.0,4,4,4.0,3.0,0.0,3500.0,1,1,2,0.0,0.0,4.85
105.0,2,2,3.0,3.0,0.0,1222.0,0,0,0,0.0,2.0,0.65
1.0,4,5,4.0,1.0,0.0,5249.0,1,0,0,1.0,1.0,5.25
48.0,10,11,4.0,3.0,1.0,7000.0,0,0,1,1.0,2.0,7.0
76.0,2,3,3.0,3.0,0.0,1330.0,1,0,2,2.0,1.0,1.5
98.0,3,3,3.0,3.0,0.0,1750.0,0,0,0,2.0,2.0,1.35
79.0,2,2,3.0,3.0,0.0,889.0,0,0,0,1.0,0.0,1.0
56.0,5,6,3.0,0.0,1.0,8775.0,1,1,2,2.0,1.0,19.5
27.0,1,1,0.0,0.0,1.0,900.0,0,0,0,1.0,1.0,0.7
109.0,3,4,4.0,1.0,0.0,1964.0,1,0,0,1.0,2.0,2.0
104.0,2,3,0.0,2.0,1.0,900.0,0,0,0,1.0,2.0,1.65
99.0,2,2,3.0,3.0,0.0,1700.0,0,0,2,0.0,2.0,1.18
111.0,2,2,1.0,3.0,0.0,498.0,0,0,0,2.0,2.0,0.27
113.0,2,2,3.0,1.0,0.0,913.0,0,0,0,2.0,2.0,0.56
94.0,3,2,4.0,3.0,0.0,1463.0,0,0,2,2.0,2.0,1.15
101.0,2,2,3.0,3.0,0.0,1380.0,0,0,0,0.0,0.0,1.15
84.0,3,3,3.0,0.0,0.0,1466.0,0,0,0,2.0,1.0,0.98
10.0,4,5,4.0,3.0,0.0,1535.0,1,0,0,1.0,0.0,1.32
63.0,3,3,4.0,0.0,0.0,2100.0,1,0,2,2.0,2.0,1.75
94.0,2,2,3.0,3.0,0.0,1300.0,0,0,2,2.0,2.0,0.87
77.0,3,3,4.0,0.0,0.0,2236.0,1,0,2,0.0,0.0,2.95
27.0,2,2,3.0,2.0,0.0,1573.0,0,0,2,2.0,2.0,0.95
77.0,1,1,1.0,3.0,0.0,826.0,0,0,0,1.0,0.0,0.95
8.0,2,2,1.0,1.0,1.0,795.0,0,0,0,1.0,1.0,0.48
113.0,2,2,1.0,3.0,0.0,535.0,0,0,0,2.0,1.0,0.25
91.0,3,3,4.0,3.0,0.0,2244.0,0,0,0,1.0,2.0,2.5
35.0,2,2,1.0,2.0,1.0,1450.0,0,1,0,1.0,2.0,1.39
6.0,3,3,3.0,3.0,0.0,1653.0,0,0,0,0.0,1.0,1.77
9.0,3,2,2.0,0.0,1.0,1200.0,0,0,0,1.0,1.0,0.7
8.0,3,3,4.0,3.0,0.0,2217.0,1,0,2,2.0,0.0,2.49
76.0,3,3,3.0,3.0,0.0,1950.05,0,0,2,2.0,0.0,2.85
6.0,3,3,3.0,3.0,0.0,1315.0,1,0,0,2.0,2.0,1.42
27.0,9,9,4.0,0.0,1.0,2430.0,0,0,2,1.0,2.0,5.7
52.0,4,4,2.0,4.0,0.0,2667.0,1,0,2,1.0,1.0,6.0
49.0,2,2,1.0,3.0,0.0,950.0,0,0,0,1.0,1.0,0.39
56.0,4,4,4.0,0.0,0.0,2134.0,1,0,2,0.0,0.0,2.65
34.0,5,5,4.0,3.0,1.0,1350.0,1,0,2,1.0,2.0,4.25
2.0,2,2,0.0,4.0,0.0,1300.0,0,0,0,1.0,2.0,0.5
109.0,3,2,2.0,1.0,0.0,866.0,0,0,1,1.0,0.0,0.55
75.0,3,3,3.0,4.0,0.0,2267.0,1,0,0,1.0,0.0,2.86
101.0,3,2,4.0,3.0,0.0,1463.0,0,0,1,1.0,2.0,1.62
65.0,4,4,3.0,3.0,0.0,2000.0,1,0,2,1.0,2.0,2.05
103.0,2,2,2.0,1.0,0.0,1226.0,0,1,0,2.0,2.0,1.1
103.0,2,2,2.0,3.0,0.0,769.0,0,0,0,1.0,2.0,0.42
13.0,3,3,1.0,1.0,0.0,2519.0,1,0,0,1.0,2.0,1.5
107.0,3,3,1.0,1.0,0.0,711.0,0,0,1,2.0,0.0,0.5
94.0,3,3,4.0,2.0,0.0,1989.0,0,0,0,2.0,2.0,1.35
29.0,2,2,2.0,3.0,0.0,1200.0,0,0,1,2.0,2.0,1.65
95.0,3,3,4.0,1.0,1.0,2160.0,1,0,0,1.0,2.0,4.7
80.0,3,3,1.0,3.0,0.0,1291.0,0,0,0,2.0,0.0,1.36
45.0,1,1,0.0,3.0,0.0,669.0,0,0,0,1.0,2.0,0.55
7.0,3,3,3.0,3.0,0.0,1845.0,0,0,0,1.0,1.0,1.57
82.0,3,4,2.0,4.0,0.0,1416.0,0,0,0,1.0,0.0,0.99
113.0,3,2,4.0,1.0,0.0,1210.0,0,0,0,2.0,2.0,0.95
105.0,3,4,3.0,3.0,0.0,1679.0,1,1,0,2.0,2.0,0.85
109.0,2,2,1.0,1.0,0.0,610.0,0,0,0,1.0,2.0,0.38
113.0,1,1,1.0,3.0,0.0,386.0,0,0,0,2.0,1.0,0.25
113.0,1,1,1.0,3.0,0.0,378.0,0,0,0,2.0,0.0,0.24
91.0,3,3,2.0,3.0,0.0,1212.0,0,0,2,0.0,1.0,1.25
46.0,2,2,2.0,4.0,0.0,860.0,0,0,0,1.0,1.0,0.8
49.0,2,2,1.0,0.0,1.0,67.0,0,0,0,1.0,1.0,0.58
80.0,4,4,1.0,3.0,0.0,1783.0,0,0,0,2.0,0.0,1.7
66.0,4,4,2.0,0.0,1.0,1728.0,0,1,2,2.0,2.0,3.3
96.0,5,6,4.0,1.0,0.0,5711.0,1,0,0,2.0,2.0,3.85
105.0,3,3,2.0,3.0,0.0,1578.0,0,0,0,1.0,0.0,1.23
71.0,3,3,2.0,1.0,0.0,1765.94,0,0,0,1.0,1.0,2.6
46.0,2,2,3.0,3.0,0.0,1310.0,0,0,0,0.0,2.0,0.8
20.0,5,5,2.0,2.0,1.0,1350.0,0,0,0,1.0,2.0,2.0
57.0,5,6,4.0,3.0,0.0,3219.0,1,0,0,1.0,0.0,4.21
87.0,3,3,3.0,3.0,0.0,1900.0,0,0,0,0.0,2.0,2.25
103.0,1,1,1.0,1.0,0.0,430.0,0,0,0,2.0,2.0,0.25
12.0,2,2,2.0,3.0,0.0,1505.0,0,0,0,1.0,0.0,0.7
63.0,4,4,3.0,0.0,1.0,1440.0,1,0,2,1.0,2.0,3.75
52.0,8,7,4.0,0.0,1.0,2850.0,1,0,2,2.0,2.0,5.5
91.0,3,2,3.0,3.0,0.0,1570.0,0,0,0,1.0,2.0,1.7
71.0,2,2,2.0,4.0,0.0,1333.0,0,0,0,1.0,1.0,1.5
98.0,2,2,1.0,3.0,0.0,531.0,0,1,1,2.0,2.0,0.36
103.0,2,2,2.0,4.0,0.0,1390.0,0,0,0,1.0,0.0,0.65
75.0,3,3,2.0,4.0,0.0,2040.02,1,0,0,1.0,0.0,3.67
111.0,2,2,2.0,1.0,0.0,502.0,0,0,0,2.0,0.0,0.32
113.0,3,2,2.0,4.0,1.0,1120.0,0,0,0,1.0,1.0,0.85
114.0,2,1,2.0,0.0,1.0,900.0,0,0,0,1.0,1.0,0.5
80.0,3,3,1.0,3.0,0.0,1392.0,0,0,0,0.0,0.0,1.38
7.0,2,2,3.0,1.0,0.0,1232.0,0,0,0,2.0,2.0,0.88
13.0,4,1,0.0,1.0,0.0,3008.0,0,0,0,1.0,1.0,1.6
101.0,3,3,3.0,3.0,0.0,1993.0,0,0,0,1.0,0.0,1.45
111.0,3,5,3.0,3.0,0.0,1807.0,1,0,0,2.0,2.0,1.23
19.0,2,2,2.0,3.0,0.0,1080.0,0,0,0,2.0,2.0,1.45
110.0,4,4,4.0,1.0,0.0,3041.0,1,0,0,2.0,1.0,3.25
7.0,3,3,4.0,3.0,0.0,1560.0,0,0,0,2.0,0.0,1.34
27.0,6,4,4.0,2.0,1.0,1557.0,0,0,2,1.0,2.0,3.0
19.0,3,4,4.0,3.0,0.0,1940.0,1,0,0,1.0,2.0,2.4
5.0,3,3,4.0,3.0,0.0,2081.0,1,0,0,1.0,2.0,0.85
105.0,2,3,2.0,3.0,0.0,1350.0,0,0,0,2.0,1.0,0.8
41.0,3,3,2.0,4.0,0.0,1619.0,0,0,0,1.0,2.0,2.1
80.0,4,4,2.0,3.0,0.0,1889.0,0,0,0,0.0,1.0,2.0
94.0,3,4,4.0,3.0,0.0,1558.0,1,0,0,2.0,0.0,2.35
52.0,4,4,2.0,4.0,1.0,2430.0,1,1,1,0.0,2.0,5.75
99.0,4,4,3.0,3.0,0.0,2300.0,1,0,0,1.0,2.0,2.14
82.0,4,4,4.0,0.0,0.0,2667.0,1,0,0,2.0,2.0,2.35
80.0,3,3,1.0,3.0,0.0,1568.0,0,0,0,2.0,0.0,1.37
110.0,4,4,0.0,4.0,0.0,3225.0,0,0,0,1.0,2.0,3.2
100.0,2,2,1.0,3.0,0.0,668.0,0,0,0,1.0,1.0,0.5
33.0,4,4,4.0,0.0,1.0,1800.0,0,1,0,1.0,1.0,5.5
65.0,3,3,3.0,0.0,0.0,1910.0,0,0,2,2.0,2.0,1.38
84.0,1,1,0.0,1.0,0.0,683.0,0,0,0,2.0,2.0,0.9
109.0,1,1,1.0,3.0,0.0,407.0,0,0,0,2.0,1.0,0.2
91.0,2,2,4.0,1.0,0.0,1172.0,0,0,0,1.0,2.0,0.8
107.0,4,5,4.0,3.0,0.0,1805.0,1,0,0,1.0,2.0,0.9
1.0,4,4,4.0,1.0,0.0,4842.0,1,0,2,1.0,0.0,7.5
54.0,4,4,2.0,3.0,1.0,1620.0,0,0,2,1.0,1.0,3.5
99.0,2,2,2.0,3.0,0.0,1190.0,1,1,0,2.0,2.0,1.2
46.0,3,3,3.0,3.0,0.0,1686.0,0,0,0,1.0,0.0,1.5
110.0,3,4,3.0,1.0,0.0,2516.0,1,0,2,0.0,1.0,2.45
92.0,2,3,3.0,0.0,1.0,900.0,0,0,0,1.0,1.0,0.82
105.0,4,4,4.0,3.0,0.0,1900.0,0,0,0,2.0,2.0,1.65
49.0,3,3,2.0,3.0,1.0,76.0,0,0,0,1.0,1.0,0.67
109.0,2,2,2.0,1.0,0.0,1364.0,0,0,0,1.0,2.0,0.56
99.0,3,4,3.0,0.0,0.0,1450.0,1,0,2,2.0,2.0,1.77
61.0,4,4,4.0,1.0,0.0,2199.0,0,0,0,1.0,0.0,1.76
52.0,3,3,1.0,0.0,1.0,1080.0,0,0,0,1.0,1.0,2.75
80.0,2,1,1.0,3.0,0.0,667.0,0,0,0,1.0,0.0,0.6
109.0,2,2,2.0,3.0,0.0,744.0,0,0,0,1.0,2.0,0.48
16.0,4,5,3.0,3.0,0.0,3077.0,1,0,0,0.0,2.0,3.7
78.0,2,2,2.0,1.0,0.0,633.0,0,0,0,1.0,0.0,0.6
65.0,3,4,4.0,2.0,0.0,1900.0,1,0,2,2.0,2.0,1.54
113.0,2,2,2.0,3.0,0.0,913.0,0,0,0,0.0,2.0,0.52
17.0,3,3,4.0,4.0,0.0,1615.0,0,0,0,1.0,2.0,2.35
98.0,3,2,4.0,1.0,0.0,1222.0,0,0,2,2.0,2.0,0.94
85.0,4,4,4.0,1.0,0.0,3000.0,1,0,2,0.0,0.0,5.25
112.0,3,3,3.0,2.0,0.0,1433.0,0,0,0,1.0,2.0,0.75
59.0,3,4,2.0,3.0,0.0,2700.0,1,0,2,0.0,0.0,2.6
81.0,2,2,0.0,2.0,1.0,126.0,0,0,0,1.0,1.0,1.0
94.0,2,2,3.0,3.0,0.0,1223.0,0,0,2,2.0,2.0,0.88
33.0,6,6,3.0,3.0,1.0,4518.0,1,0,2,2.0,1.0,19.0
27.0,3,3,2.0,2.0,1.0,1557.0,0,0,0,1.0,1.0,2.55
75.0,3,4,3.0,0.0,0.0,2754.0,1,0,0,0.0,0.0,4.94
70.0,4,5,3.0,3.0,0.0,2534.0,1,0,0,0.0,0.0,3.75
33.0,4,4,3.0,2.0,1.0,1350.0,0,1,0,1.0,1.0,4.0
15.0,5,4,1.0,0.0,1.0,2025.0,0,0,0,1.0,1.0,4.0
8.0,1,1,1.0,3.0,0.0,301.0,0,0,0,2.0,2.0,0.2
98.0,4,4,4.0,3.0,0.0,3108.0,1,0,0,2.0,0.0,2.2
99.0,2,2,2.0,3.0,0.0,1512.0,0,0,0,1.0,0.0,1.06
32.0,5,5,3.0,0.0,1.0,1800.0,1,0,2,2.0,1.0,6.25
97.0,2,2,2.0,3.0,0.0,1199.0,0,0,2,1.0,2.0,0.75
113.0,2,2,2.0,3.0,0.0,750.0,0,0,0,1.0,2.0,0.38
72.0,4,6,3.0,3.0,0.0,3932.0,1,1,2,2.0,0.0,9.14
113.0,2,2,2.0,1.0,0.0,658.0,0,0,0,1.0,0.0,0.35
108.0,2,2,0.0,3.0,0.0,730.0,0,0,0,1.0,1.0,0.4
105.0,3,3,4.0,3.0,0.0,1929.0,1,0,2,2.0,2.0,1.3
43.0,2,2,2.0,3.0,0.0,657.0,0,0,0,2.0,2.0,0.65
75.0,4,4,3.0,3.0,0.0,2194.0,1,0,2,2.0,1.0,2.8
82.0,3,5,3.0,3.0,0.0,1527.0,1,0,0,2.0,2.0,1.64
111.0,2,1,2.0,1.0,0.0,511.0,0,0,0,2.0,2.0,0.3
6.0,3,3,3.0,3.0,0.0,1300.0,1,0,0,1.0,2.0,1.45
111.0,2,2,3.0,3.0,0.0,1430.0,0,0,0,0.0,2.0,1.02
73.0,3,4,4.0,0.0,0.0,1554.0,0,0,2,2.0,2.0,2.2
77.0,6,7,4.0,0.0,1.0,3600.0,1,1,2,0.0,2.0,8.0
49.0,2,2,1.0,3.0,0.0,833.0,0,0,2,1.0,2.0,0.42
8.0,3,3,3.0,4.0,0.0,1365.0,0,0,2,2.0,0.0,1.9
105.0,3,3,3.0,0.0,0.0,1437.0,1,0,0,2.0,0.0,1.25
97.0,3,3,4.0,1.0,1.0,2160.0,1,0,0,1.0,2.0,1.7
109.0,1,1,1.0,3.0,0.0,407.0,0,0,0,2.0,2.0,0.2
17.0,4,5,4.0,3.0,0.0,2650.0,1,0,2,0.0,0.0,3.7
56.0,3,4,2.0,0.0,1.0,2592.0,1,1,2,2.0,1.0,7.25
113.0,2,2,4.0,4.0,0.0,1050.0,0,0,0,2.0,2.0,0.95
59.0,4,3,3.0,0.0,0.0,3982.0,1,0,0,1.0,2.0,6.0
111.0,2,2,3.0,4.0,0.0,1133.0,0,0,0,2.0,1.0,0.59
107.0,2,2,2.0,3.0,0.0,1109.0,0,0,0,2.0,1.0,0.49
49.0,4,3,2.0,0.0,1.0,211.0,0,1,2,1.0,1.0,1.9
13.0,4,4,2.0,3.0,0.0,2380.0,1,0,0,1.0,0.0,1.97
107.0,2,2,2.0,1.0,0.0,1498.0,0,0,0,1.0,2.0,0.62
108.0,2,2,2.0,3.0,0.0,604.0,0,0,0,1.0,2.0,0.36
6.0,3,4,3.0,3.0,0.0,1710.0,1,0,0,0.0,2.0,1.9
82.0,3,3,4.0,1.0,0.0,1765.0,0,0,2,1.0,2.0,1.8
95.0,4,4,4.0,3.0,1.0,3240.0,1,0,1,2.0,2.0,6.8
113.0,3,2,4.0,1.0,0.0,1201.0,0,0,0,2.0,2.0,0.75
99.0,4,4,4.0,3.0,0.0,2225.0,0,0,0,1.0,2.0,2.03
111.0,2,2,1.0,3.0,0.0,538.0,0,0,0,1.0,2.0,0.27
100.0,4,5,4.0,0.0,1.0,3194.0,1,0,2,1.0,2.0,2.5
57.0,3,3,3.0,0.0,1.0,1800.0,0,0,0,2.0,1.0,2.8
97.0,2,2,2.0,3.0,0.0,950.0,0,0,2,0.0,1.0,0.65
30.0,3,2,2.0,1.0,1.0,1500.0,0,0,2,2.0,2.0,1.2
76.0,5,6,4.0,3.0,1.0,6667.0,1,1,2,2.0,2.0,19.0
95.0,2,2,4.0,3.0,0.0,1026.0,0,0,0,2.0,1.0,0.63
5.0,4,4,4.0,0.0,0.0,1956.0,0,0,1,1.0,2.0,2.01
10.0,3,4,3.0,3.0,0.0,1305.0,1,0,0,1.0,2.0,1.14
16.0,4,5,3.0,3.0,0.0,3077.0,1,0,0,0.0,2.0,3.6
14.0,2,2,3.0,1.0,0.0,1086.0,0,0,0,2.0,2.0,0.9
60.0,1,1,2.0,2.0,0.0,459.0,0,0,0,1.0,1.0,0.3
32.0,5,6,4.0,0.0,1.0,4518.0,1,1,0,2.0,2.0,15.5
98.0,3,3,4.0,1.0,0.0,1561.0,0,0,0,2.0,2.0,0.84
32.0,6,8,4.0,3.0,1.0,2844.0,1,1,1,1.0,1.0,13.0
46.0,4,4,3.0,3.0,0.0,2091.0,0,0,2,2.0,0.0,1.67
8.0,2,2,1.0,3.0,0.0,514.0,0,0,0,2.0,2.0,0.4
91.0,3,4,4.0,3.0,0.0,2141.0,1,0,0,0.0,2.0,2.01
83.0,2,2,2.0,3.0,0.0,1312.0,0,0,0,1.0,2.0,1.1
62.0,3,4,3.0,2.0,0.0,3222.0,1,0,2,1.0,2.0,5.0
